,AV_OC_100,AV_OC_150,AV_OC_30,AV_STK_100,AV_STK_150,AV_STK_30,AnonymSite,BIRDFOOD,BUTTLARVFOOD,B_leaf,CSM_pos,CS_SQUARE,Cwr,DATA_SOURCE,DOMIN_CONVERSION,DRAINAGE,EUCLIDEAN_DISTANCE,FERTILITY,Fg1,Fg2,GOOGLE_IMAGE_DATE,HABITAT,INCLUDED,IW,KgSughacovyr,LANDCOVER,MAP_UNIT,MN_OC_100,MN_OC_150,MN_OC_30,MN_STK_100,MN_STK_150,MN_STK_30,MX_OC_100,MX_OC_150,MX_OC_30,MX_STK_100,MX_STK_150,MX_STK_30,NAME,NOTES,N_fix,PERCENT_COVER,PREVIOUS_LAND_USE,Pollen,Precip_1,QUADRAT_ID,SITE_NUMBER,SOILSCAPE,SOLAR_EAST,SOLAR_NORTH,SS_ID,SURVEY_YEAR,Sphag_SPECIES,TEXTsubsoil textureURE_1,TREATMENT,URL,VEG_SPECIES_FINAL,VEG_SPECIES_ORIGINAL,X,Y,avgTemp_1,elev_1,topsoil texture
1249,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,5.0,Nil,Nil,Nil,9IG2,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,IG,Nil,Nil,Trifolium_pratense,222000.0,97000.0,Nil,Nil,Nil
1250,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,25.0,Nil,Nil,Nil,9IG2,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,IG,Nil,Nil,Trifolium_repens,222000.0,97000.0,Nil,Nil,Nil
1251,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Agrostis_spp""_(see_column_D)",Nil,60.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Agrostis_capillaris,222000.0,97000.0,Nil,Nil,Nil
1252,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Agrostis_spp""_(see_column_D)",Nil,10.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Agrostis_stolonifera,222000.0,97000.0,Nil,Nil,Nil
1253,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,70.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Nil,222000.0,97000.0,Nil,Nil,Nil
1254,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Anthoxanthum_odoratum,222000.0,97000.0,Nil,Nil,Nil
1255,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Cerastium_fontanum,222000.0,97000.0,Nil,Nil,Nil
1256,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,30.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Holcus_lanatus,222000.0,97000.0,Nil,Nil,Nil
1257,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Juncus_effusus,222000.0,97000.0,Nil,Nil,Nil
1258,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Lolium_perenne,222000.0,97000.0,Nil,Nil,Nil
1259,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Plantago_lanceolata,222000.0,97000.0,Nil,Nil,Nil
1260,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Ranunculus_repens,222000.0,97000.0,Nil,Nil,Nil
1261,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Rumex_crispus,222000.0,97000.0,Nil,Nil,Nil
1262,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Taraxacum_agg.,222000.0,97000.0,Nil,Nil,Nil
1263,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,47.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment_for_the_paired_solar_site_data,Nil,1.0,Nil,Nil,Nil,9NG3,9.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,NG,Nil,Nil,Trifolium_repens,222000.0,97000.0,Nil,Nil,Nil
1264,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Poa_spp""_(see_column_D)",Nil,9.18958683997628,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Annual_Meadowgrass,223546.0,93170.0,Nil,Nil,Nil
1265,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Poa_spp""_(see_column_D)",Nil,0.25,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Rough_meadowgrass,223546.0,93170.0,Nil,Nil,Nil
1266,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,55.71523605095194,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Perennial_ryegrass,223546.0,93170.0,Nil,Nil,Nil
1267,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,9.43958683997628,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Nil,223546.0,93170.0,Nil,Nil,Nil
1268,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,4.349659601096467,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Creeping_Buttercup,223546.0,93170.0,Nil,Nil,Nil
1269,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,0.25,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Dandelion,223546.0,93170.0,Nil,Nil,Nil
1270,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,1.515716566510398,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Red_Clover,223546.0,93170.0,Nil,Nil,Nil
1271,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,39.37267415902147,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,White_Clover,223546.0,93170.0,Nil,Nil,Nil
1272,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,0.25,Nil,Nil,Nil,9SP?1,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Thyme_leaved_speedwell,223546.0,93170.0,Nil,Nil,Nil
1273,Nil,Nil,Nil,Nil,Nil,Nil,SiteD1,Nil,Nil,Nil,Nil,Nil,Nil,WychwoodBiodiversity,YES,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Unsure_which_quadrats_relate_to_which_treatment,Nil,55.71523605095194,Nil,Nil,Nil,9SP?10,9.0,Nil,Nil,Nil,Nil,2015.0,Nil,Nil,SP?,Nil,Nil,Perennial_ryegrass,223546.0,93170.0,Nil,Nil,Nil
