,AV_OC_100,AV_OC_150,AV_OC_30,AV_STK_100,AV_STK_150,AV_STK_30,AnonymSite,BIRDFOOD,BUTTLARVFOOD,B_leaf,CSM_pos,CS_SQUARE,Cwr,DATA_SOURCE,DOMIN_CONVERSION,DRAINAGE,EUCLIDEAN_DISTANCE,FERTILITY,Fg1,Fg2,GOOGLE_IMAGE_DATE,HABITAT,INCLUDED,IW,KgSughacovyr,LANDCOVER,MAP_UNIT,MN_OC_100,MN_OC_150,MN_OC_30,MN_STK_100,MN_STK_150,MN_STK_30,MX_OC_100,MX_OC_150,MX_OC_30,MX_STK_100,MX_STK_150,MX_STK_30,NAME,NOTES,N_fix,PERCENT_COVER,PREVIOUS_LAND_USE,Pollen,Precip_1,QUADRAT_ID,SITE_NUMBER,SOILSCAPE,SOLAR_EAST,SOLAR_NORTH,SS_ID,SURVEY_YEAR,Sphag_SPECIES,TEXTsubsoil textureURE_1,TREATMENT,URL,VEG_SPECIES_FINAL,VEG_SPECIES_ORIGINAL,X,Y,avgTemp_1,elev_1,topsoil texture
6137,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,99.13,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A1,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Tripleurospermum_spp,Tripleurospermum_inodorum,462000.0,202000.0,9.898630142211914,90.0,Loamy
6138,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,20.0,Nil,Nil,662.0,45A1,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Triticum_aestivum,Triticum_aestivum,462000.0,202000.0,9.898630142211914,90.0,Loamy
6139,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,21.71,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A1,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Viola_arvensis,Viola_arvensis,462000.0,202000.0,9.898630142211914,90.0,Loamy
6140,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,1.0,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,1.0,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,1.0,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Agrostis_spp,Agrostis_stolonifera,462000.0,202000.0,9.898630142211914,90.0,Loamy
6141,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,5.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Artemisia_vulgaris,Artemisia_vulgaris,462000.0,202000.0,9.898630142211914,90.0,Loamy
6142,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,Nil,Nil,Nil,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Chenopodium_album,Chenopodium_album_agg.,462000.0,202000.0,9.898630142211914,90.0,Loamy
6143,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,1.0,Nil,1.0,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,4733.31,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Cirsium_palustre,Cirsium_palustre,462000.0,202000.0,9.898630142211914,90.0,Loamy
6144,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Conyza_canadensis,Conyza_canadensis,462000.0,202000.0,9.898630142211914,90.0,Loamy
6145,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,Nil,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,1.0,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Dactylis_glomerata,Dactylis_glomerata,462000.0,202000.0,9.898630142211914,90.0,Loamy
6146,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,1158.98,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Echium_vulgare,Echium_vulgare,462000.0,202000.0,9.898630142211914,90.0,Loamy
6147,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,12.26,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Fallopia_convolvulus,Fallopia_convolvulus,462000.0,202000.0,9.898630142211914,90.0,Loamy
6148,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,1.0,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,21.38,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Geranium_molle,Geranium_molle,462000.0,202000.0,9.898630142211914,90.0,Loamy
6149,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,1.0,Nil,Nil,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,1.0,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,1.0,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Lolium_spp,Lolium_perenne,462000.0,202000.0,9.898630142211914,90.0,Loamy
6150,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,50.83,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Matricaria_discoidea,Matricaria_discoidea,462000.0,202000.0,9.898630142211914,90.0,Loamy
6151,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,5.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Melilotus_albus,Melilotus_albus,462000.0,202000.0,9.898630142211914,90.0,Loamy
6152,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,Nil,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,107.32,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,5.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Melilotus_officinalis,Melilotus_officinalis,462000.0,202000.0,9.898630142211914,90.0,Loamy
6153,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,1.0,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,0.37,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Plantago_lanceolata,Plantago_lanceolata,462000.0,202000.0,9.898630142211914,90.0,Loamy
6154,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,Nil,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Plantago_major,Plantago_major,462000.0,202000.0,9.898630142211914,90.0,Loamy
6155,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,1.0,Nil,Nil,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,1.0,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,10.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Poa_spp,Poa_annua,462000.0,202000.0,9.898630142211914,90.0,Loamy
6156,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,Nil,Nil,1.0,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,2.11,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,5.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Polygonum_aviculare_agg,Polygonum_aviculare_agg.,462000.0,202000.0,9.898630142211914,90.0,Loamy
6157,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,Nil,1.0,Nil,Nil,242.0,y,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,Nil,13.04,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,1.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Raphanus_spp,Raphanus_raphanistrum,462000.0,202000.0,9.898630142211914,90.0,Loamy
6158,0.58,0.17,2.92,0.6,0.35,8.75,SiteA1,1.0,1.0,Nil,1.0,242.0,n,CountrysideSurvey,NO,Freely_draining,17.4642492,Lime-rich,Nil,Nil,Nil,Herb-rich_chalk_and_limestone_pastures;_lime-rich_deciduous_woodlands,YES,1.0,Nil,Arable_with_grassland_at_higher_altitude,0511a,0.29,0.1,2.05,0.6,0.0,7.54,0.71,0.5,3.9,6.39,3.29,10.79,GRADE_1,Nil,Nil,40.0,Nil,Nil,662.0,45A4,45.0,Freely_draining_lime-rich_loamy_soils,455.0,218.0,5.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=5,Rumex_spp,Rumex_obtusifolius,462000.0,202000.0,9.898630142211914,90.0,Loamy
