,AV_OC_100,AV_OC_150,AV_OC_30,AV_STK_100,AV_STK_150,AV_STK_30,AnonymSite,BIRDFOOD,BUTTLARVFOOD,B_leaf,CSM_pos,CS_SQUARE,Cwr,DATA_SOURCE,DOMIN_CONVERSION,DRAINAGE,EUCLIDEAN_DISTANCE,FERTILITY,Fg1,Fg2,GOOGLE_IMAGE_DATE,HABITAT,INCLUDED,IW,KgSughacovyr,LANDCOVER,MAP_UNIT,MN_OC_100,MN_OC_150,MN_OC_30,MN_STK_100,MN_STK_150,MN_STK_30,MX_OC_100,MX_OC_150,MX_OC_30,MX_STK_100,MX_STK_150,MX_STK_30,NAME,NOTES,N_fix,PERCENT_COVER,PREVIOUS_LAND_USE,Pollen,Precip_1,QUADRAT_ID,SITE_NUMBER,SOILSCAPE,SOLAR_EAST,SOLAR_NORTH,SS_ID,SURVEY_YEAR,Sphag_SPECIES,TEXTsubsoil textureURE_1,TREATMENT,URL,VEG_SPECIES_FINAL,VEG_SPECIES_ORIGINAL,X,Y,avgTemp_1,elev_1,topsoil texture
12,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,Nil,Nil,1.0,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,2.11,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,30.0,Nil,Nil,682.0,1A3,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Polygonum_aviculare_agg,Polygonum_aviculare_agg.,432000.0,337000.0,9.188570022583008,85.0,Loamy
13,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,1.0,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,602.26,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,5.0,Nil,Nil,682.0,1A3,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Sinapis_arvensis,Sinapis_arvensis,432000.0,337000.0,9.188570022583008,85.0,Loamy
14,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,Nil,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,1.0,Nil,Nil,682.0,1A3,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Veronica_agrestis,Veronica_agrestis,432000.0,337000.0,9.188570022583008,85.0,Loamy
15,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,1.0,Nil,1.0,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,1.0,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,15.0,Nil,1.0,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Agrostis_spp,Agrostis_stolonifera,432000.0,337000.0,9.188570022583008,85.0,Loamy
16,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,1.0,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,10.0,Nil,1.0,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Alopecurus_spp,Alopecurus_pratensis,432000.0,337000.0,9.188570022583008,85.0,Loamy
17,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,1.0,Nil,Nil,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,1.0,80.01,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,5.0,Nil,Nil,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Cirsium_arvense,Cirsium_arvense,432000.0,337000.0,9.188570022583008,85.0,Loamy
18,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,1.0,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,5.0,Nil,1.0,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Cynosurus_cristatus,Cynosurus_cristatus,432000.0,337000.0,9.188570022583008,85.0,Loamy
19,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,1.0,Nil,1.0,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Dactylis_glomerata,Dactylis_glomerata,432000.0,337000.0,9.188570022583008,85.0,Loamy
20,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,1.0,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,10.0,Nil,1.0,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Lolium_spp,Lolium_perenne,432000.0,337000.0,9.188570022583008,85.0,Loamy
21,Nil,Nil,Nil,Nil,Nil,Nil,SiteK,Nil,Nil,Nil,Nil,501.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Poa_spp""_(see_column_D)",Nil,5.0,Nil,Nil,Nil,1IG5,1.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,IG,Nil,Nil,Poa_annua,432000.0,337000.0,Nil,Nil,Nil
22,Nil,Nil,Nil,Nil,Nil,Nil,SiteK,Nil,Nil,Nil,Nil,501.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,"Cover_values_added_to_""Poa_spp""_(see_column_D)",Nil,40.0,Nil,Nil,Nil,1IG5,1.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,IG,Nil,Nil,Poa_trivialis,432000.0,337000.0,Nil,Nil,Nil
23,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,1.0,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,45.0,Nil,Nil,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Poa_spp,Nil,432000.0,337000.0,9.188570022583008,85.0,Loamy
24,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,Nil,Nil,1.0,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,49.66,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,1.0,Nil,Nil,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Ranunculus_acris,Ranunculus_acris,432000.0,337000.0,9.188570022583008,85.0,Loamy
25,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,Nil,Nil,Nil,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,26.39,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,20.0,Nil,Nil,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Ranunculus_repens,Ranunculus_repens,432000.0,337000.0,9.188570022583008,85.0,Loamy
26,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,Nil,Nil,Nil,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,686.23,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,25.0,Nil,Nil,682.0,1IG5,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Taraxacum_agg,Taraxacum_agg.,432000.0,337000.0,9.188570022583008,85.0,Loamy
27,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,1.0,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,10.0,Nil,1.0,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Alopecurus_spp,Alopecurus_pratensis,432000.0,337000.0,9.188570022583008,85.0,Loamy
28,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,Nil,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,150.54,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,25.0,Nil,Nil,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Anthriscus_sylvestris,Anthriscus_sylvestris,432000.0,337000.0,9.188570022583008,85.0,Loamy
29,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,75.0,Nil,1.0,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Arrhenatherum_elatius,Arrhenatherum_elatius,432000.0,337000.0,9.188570022583008,85.0,Loamy
30,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,Nil,501.0,Nil,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,5.0,Nil,Nil,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Bare_ground,Bare_ground/litter/water/rock/mud,432000.0,337000.0,9.188570022583008,85.0,Loamy
31,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,1.0,Nil,1.0,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,25.0,Nil,Nil,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Fescue_spp,Festuca_rubra_agg.,432000.0,337000.0,9.188570022583008,85.0,Loamy
32,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,Nil,Nil,Nil,1.0,501.0,n,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,32.375,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,1.0,Nil,Nil,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Galium_spp,Galium_aparine,432000.0,337000.0,9.188570022583008,85.0,Loamy
33,0.0,0.0,0.0,0.0,0.0,0.0,SiteK,1.0,1.0,Nil,Nil,501.0,y,CountrysideSurvey,NO,Slightly_impeded_drainage,16.15549442,Moderate_to_high,Nil,Nil,Nil,Wide_range_of_pasture_and_woodland_types,YES,Nil,Nil,Arable_and_grassland,0572c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URBAN,Nil,Nil,1.0,Nil,1.0,682.0,1NG4,1.0,Slightly_acid_loamy_and_clayey_soils_with_impeded_drainage,417.0,331.0,8.0,2007.0,Nil,clay_loam,NG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=8,Holcus_lanatus,Holcus_lanatus,432000.0,337000.0,9.188570022583008,85.0,Loamy
